os_500_iters_p,os_1000_iters_p,os_5000_iters_p,os_500_iters_eps_q,os_1000_iters_eps_q,os_5000_iters_eps_q,sloan_500_iters_p,sloan_1000_iters_p,sloan_5000_iters_p,sloan_500_iters_eps_q,sloan_1000_iters_eps_q,sloan_5000_iters_eps_q
0.04682385299999936,0.05445057833333422,0.045427524999999136,0.01596009482971747,0.018644507881382888,0.015470900878654492,6.5139999989582975e-06,5.849999999085753e-06,0.0,7.259131606929259e-08,7.05957435287452e-08,0.0
0.0468456039999996,0.05446977400000108,0.045443820666667634,0.015972188454353275,0.018656462466145413,0.015480920144077343,6.549000000077854e-06,5.723666665957694e-06,0.0,7.250331937602716e-08,7.046559225010185e-08,0.0
0.04686741666666805,0.05448863533333359,0.04546010466666672,0.015984281994200766,0.018668417145683597,0.015490939532425502,6.522333332981134e-06,5.85833333310859e-06,0.0,7.250011099801945e-08,7.049822842164488e-08,0.0
0.04688929766666661,0.05450756499999976,0.04547637699999996,0.015996375648659883,0.018680371939833434,0.015500959409981252,6.427333334002583e-06,5.924666666601297e-06,0.0,7.238229102202176e-08,7.041625296744236e-08,0.0
0.04691124066666674,0.0545265566666675,0.04549263799999892,0.016008469225127775,0.01869232665599202,0.015510979472908665,6.2703333334468425e-06,5.929000000293172e-06,0.0,7.23424622706137e-08,7.041226873782946e-08,0.0
0.04693324799999843,0.05454561266666502,0.045508889999998914,0.01602056290939871,0.018704281479953705,0.015520999906998734,6.049000001340232e-06,5.86900000065782e-06,0.0,7.219483044718089e-08,7.030048143619183e-08,0.0
0.04695532633333244,0.05456473966666575,0.04552513299999994,0.016032656524078343,0.01871623623432403,0.015531020590470068,5.7566666669117694e-06,5.738000000476973e-06,0.0,7.211678995644455e-08,7.025828546725066e-08,0.0
0.0469766726666645,0.054583536666664934,0.04554136533333164,0.016044751542624636,0.018728191181041215,0.015541041573203906,6.045000001009271e-06,5.8656666688250425e-06,0.0,7.215716857356114e-08,7.0256180678685e-08,0.0
0.046998074333332696,0.05460238900000025,0.04555757966666718,0.016056846583467593,0.018740146150055037,0.01555106289728203,6.277999998971495e-06,5.9379999992614785e-06,0.0,7.217525058167418e-08,7.023177925336022e-08,0.0
0.04701954766666816,0.05462131300000017,0.0455737856666687,0.01606894163248046,0.018752101127238824,0.015561084492877603,6.439333331442754e-06,5.938666665983305e-06,0.0,7.218516262508246e-08,7.019920789108625e-08,0.0
0.04704107966666626,0.054640295666665395,0.04558997700000056,0.016081036680240773,0.01876405610317003,0.015571106350605102,6.541999999498671e-06,5.880666666513434e-06,0.0,7.219632722210712e-08,7.016788908242866e-08,0.0
0.04706268266666669,0.05465934933333294,0.04560616600000067,0.016093131734838506,0.018776011085938654,0.01558112853420926,6.573666667009093e-06,5.7516666664980676e-06,0.0,7.22006544273679e-08,7.012973285425161e-08,0.0
0.047084344666666667,0.05467807000000047,0.04562233733333443,0.016105226815543827,0.01878796627379345,0.01559115106287734,6.546333333190546e-06,5.885000000205309e-06,0.0,7.217887404431522e-08,7.014346989353548e-08,0.0
0.04710607399999844,0.054696857999998905,0.045638499333332305,0.016117321899742826,0.018799921465141922,0.015601173858495465,6.451666667572908e-06,5.951000000337103e-06,0.0,7.215359995593751e-08,7.015371319973873e-08,0.0
0.04712786633333366,0.05471570899999989,0.04565464766666594,0.01612941701006676,0.01881187668261536,0.01561119694361121,6.294000000295341e-06,5.954000000585324e-06,0.0,7.210220093201158e-08,7.013783159814935e-08,0.0
0.04714972166666698,0.05473462299999987,0.04567078566666716,0.016141512112493706,0.01882383189219175,0.015621220339898712,6.073333333134201e-06,5.893999999173616e-06,0.0,7.20586989522154e-08,7.012984698517855e-08,0.0
