    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)        statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)    
  420500.0000         420500.0000       -0.3364000000        0.2421490877        0.1534561954         0.000000000         0.000000000         0.000000000        -17.27743004        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2709106774        0.9030355913E-01   -0.3060786667        0.2360851018        0.1473962985         0.000000000         0.000000000         0.000000000       
  425500.0000         425500.0000       -0.3404000000        0.2465634557        0.1538826827         0.000000000         0.000000000         0.000000000        -17.26270602        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2704981244        0.9016604146E-01   -0.3101400168        0.2405117399        0.1478350558         0.000000000         0.000000000         0.000000000       
  430500.0000         430500.0000       -0.3444000000        0.2509750024        0.1543084561         0.000000000         0.000000000         0.000000000        -17.24865038        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2701039276        0.9003464253E-01   -0.3141985819        0.2449349996        0.1482725423         0.000000000         0.000000000         0.000000000       
  435500.0000         435500.0000       -0.3484000000        0.2553838535        0.1547335500         0.000000000         0.000000000         0.000000000        -17.23523315        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2697272968        0.8990909892E-01   -0.3182544871        0.2493550318        0.1487088172         0.000000000         0.000000000         0.000000000       
  440500.0000         440500.0000       -0.3524000000        0.2597901295        0.1551579970         0.000000000         0.000000000         0.000000000        -17.22242568        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2693674732        0.8978915774E-01   -0.3223078515        0.2537719806        0.1491439370         0.000000000         0.000000000         0.000000000       
  445500.0000         445500.0000       -0.3564000000        0.2641939454        0.1555818279         0.000000000         0.000000000         0.000000000        -17.21020056        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2690237287        0.8967457625E-01   -0.3263587895        0.2581859841        0.1495779556         0.000000000         0.000000000         0.000000000       
  450500.0000         450500.0000       -0.3604000000        0.2685954115        0.1560050723         0.000000000         0.000000000         0.000000000        -17.19853159        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2686953648        0.8956512159E-01   -0.3304074102        0.2625971744        0.1500109241         0.000000000         0.000000000         0.000000000       
  455500.0000         455500.0000       -0.3644000000        0.2729946332        0.1564277582         0.000000000         0.000000000         0.000000000        -17.18739372        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2683817112        0.8946057041E-01   -0.3344538180        0.2670056776        0.1504428915         0.000000000         0.000000000         0.000000000       
  460500.0000         460500.0000       -0.3684000000        0.2773917112        0.1568499121         0.000000000         0.000000000         0.000000000        -17.17676301        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2680821257        0.8936070855E-01   -0.3384981126        0.2714116146        0.1508739044         0.000000000         0.000000000         0.000000000       
  465500.0000         465500.0000       -0.3724000000        0.2817867419        0.1572715594         0.000000000         0.000000000         0.000000000        -17.16661658        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2677959922        0.8926533073E-01   -0.3425403894        0.2758151006        0.1513040070         0.000000000         0.000000000         0.000000000       
  470500.0000         470500.0000       -0.3764000000        0.2861798173        0.1576927241         0.000000000         0.000000000         0.000000000        -17.15693254        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2675227207        0.8917424022E-01   -0.3465807396        0.2802162460        0.1517332418         0.000000000         0.000000000         0.000000000       
  475500.0000         475500.0000       -0.3804000000        0.2905710255        0.1581134292         0.000000000         0.000000000         0.000000000        -17.14769002        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2672617456        0.8908724852E-01   -0.3506192501        0.2846151563        0.1521616490         0.000000000         0.000000000         0.000000000       
  480500.0000         480500.0000       -0.3844000000        0.2949604505        0.1585336965         0.000000000         0.000000000         0.000000000        -17.13886904        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2670125252        0.8900417508E-01   -0.3546560042        0.2890119322        0.1525892671         0.000000000         0.000000000         0.000000000       
  485500.0000         485500.0000       -0.3884000000        0.2993481729        0.1589535466         0.000000000         0.000000000         0.000000000        -17.13045052        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2667745409        0.8892484696E-01   -0.3586910813        0.2934066700        0.1530161327         0.000000000         0.000000000         0.000000000       
  490500.0000         490500.0000       -0.3924000000        0.3037342695        0.1593729994         0.000000000         0.000000000         0.000000000        -17.12241625        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2665472958        0.8884909858E-01   -0.3627245574        0.2977994618        0.1534422807         0.000000000         0.000000000         0.000000000       
  495500.0000         495500.0000       -0.3964000000        0.3081188136        0.1597920736         0.000000000         0.000000000         0.000000000        -17.11474882        -10.00036620        -10.00118399         0.000000000         0.000000000         0.000000000         0.000000000        0.2663303143        0.8877677142E-01   -0.3667565051        0.3021903954        0.1538677444         0.000000000         0.000000000         0.000000000       
